hid,type1,type2,month,m_id,q6_1,q6_1_1,q6_1_2,q6_1_3,q6_1_4,q6_1_5,q6_1_6,q6_1_7,q6_1_8,q6_2_a,q6_2_b,q6_2_c,q6_3,q6_4_1,q6_4_2,q6_4_3,q6_4_4,q6_4_5,q6_4_6,q6_4_7,q6_4_8,q6_4_9,q6_4_10,q6_4_11,q6_4_12,q6_4_13,q6_4_1a,q6_4_2a,q6_4_3a,q6_4_4a,q6_4_5a,q6_4_6a,q6_4_7a,q6_4_8a,q6_4_9a,q6_4_10a,q6_4_11a,q6_4_12a,q6_4_13a,q6_5_1,q6_5_2,q6_5_3,q6_5_4,q6_5_5,q6_5_6,q6_5_7,q6_5_8,q6_5_9,q6_5_10,q6_5_11,q6_5_12,q6_5_13,q6_5_14,q6_5_15,q6_5_16,q6_5_17,q6_5_18,q6_5_19,q6_5_20,q6_5_21,q6_6,q6_7,q6_8,q11_b_1_1,q11_b_1_1a,q11_b_1_2,q11_b_1_2a,q11_b_1_3,q11_b_1_3a,q11_b_2_1,q11_b_2_1a,q11_b_2_2,q11_b_2_2a,q11_b_2_3,q11_b_2_3a,q11_b_3_1,q11_b_3_1a,q11_b_3_2,q11_b_3_2a,q11_b_3_3,q11_b_3_3a,q11_b_4_1,q11_b_4_1a,q11_b_4_2,q11_b_4_2a,q11_b_4_3,q11_b_4_3a,q11_b_5_1,q11_b_5_1a,q11_b_5_2,q11_b_5_2a,q11_b_5_3,q11_b_5_3a,q11_b_6_1,q11_b_6_1a,q11_b_6_2,q11_b_6_2a,q11_b_6_3,q11_b_6_3a,q11_b_7_1,q11_b_7_1a,q11_b_7_2,q11_b_7_2a,q11_b_7_3,q11_b_7_3a,q11_b_8_1,q11_b_8_1a,q11_b_8_2,q11_b_8_2a,q11_b_8_3,q11_b_8_3a,q11_b_9_1,q11_b_9_1a,q11_b_9_2,q11_b_9_2a,q11_b_9_3,q11_b_9_3a,wt
12027,1,2,10,115559,932,060,,,,,,,,1,2,4,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,,,,,5,5,4,,,,,,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12027,1,1,4,107311,932,030,,,,,,,,1,2,10,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,4,,,,,,,,12,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,100000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8860.682982
12027,2,1,2,200552,128,001,,,,,,,,1,2,14,3,,2,,,,,,,,,,,,,4,,,,,,,,,,,,1,,3,4,5,,,,9,,,,,,,,,,,,,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,31,,,,,,,,,,,,,,,,,8860.682982
12028,1,1,6,106692,932,060,030,,,,,,,5,7,1,1,,,3,,,,,,,,,,,,,1,,,,,,,,,,,1,,,4,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,60000,31,,,,,99999,31,,,,,140001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040.119654
12028,1,2,7,116373,932,040,030,,,,,,,1,2,7,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,3,4,,,,,,,30000,,,,,,,,,,,,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040.119654
12029,1,2,8,116620,933,360,,,,,,,,1,2,4,1,,,3,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,6,,,,,,,,,,,,,,,,4,3,4,,,,,,,20000,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869.10944
12029,1,1,1,106926,932,030,,,,,,,,1,3,2,1,,,,,,,,,,,11,,,,,,,,,,,,,2,,,1,2,,,,6,,,,,,,,,,,,,,,,4,3,4,0,,0,,0,,30000,31,0,,0,,50000,31,0,,0,,170000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3869.10944
12033,1,2,9,111072,938,050,,,,,,,,2,7,4,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,6,,,9,,,,,,,,,,,,,4,4,3,,,,,,,,,,,,,,,,,,,22000,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040.119654
12033,1,1,4,102378,936,020,,,,,,,,2,1,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,50000,31,0,,0,,10000,31,0,,0,,0,,0,,0,,30000,31,0,,0,,0,,0,,0,,0,,0,,0,,5040.119654
12034,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152.62222
12035,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040.119654
12036,1,2,9,111118,938,050,,,,,,,,1,2,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,28000,,,,,,22000,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12038,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152.62222
12039,1,2,8,118846,935,330,,,,,,,,1,3,4,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,4,4,4,,,,,,,50000,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9515.706332
12039,1,1,4,102330,937,090,,,,,,,,1,4,2,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,45000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9515.706332
12039,1,1,4,102332,934,080,,,,,,,,2,3,4,1,,,3,,,,,,,,,,,,,1,,,,,,,,,,,1,,,4,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,70001,31,0,,0,,0,,0,,0,,80000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9515.706332
12039,1,1,4,102323,936,010,,,,,,,,2,4,12,6,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,4,,,,,9,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,10000,31,0,,0,,0,,0,,0,,0,,0,,0,,45000,31,0,,0,,0,,0,,0,,0,,0,,0,,9515.706332
12040,1,2,8,115449,934,030,,,,,,,,1,4,9,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,4,4,3,,,,,,,,,,,,,,,,,,,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712.71088
12041,1,2,9,111122,938,050,,,,,,,,1,2,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,43000,,,,,,22000,,,,,,15000,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,8860.682982
12042,1,1,5,102362,937,020,,,,,,,,1,2,4,1,,2,,,,,,,,,,,,,1,,,,,,,,,,,,1,2,3,,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,99999,31,0,,0,,0,,0,,0,,150000,31,0,,0,,0,,0,,0,,0,,0,,0,,50001,31,0,,0,,0,,0,,0,,0,,0,,0,,9515.706332
12043,1,2,9,115769,938,050,,,,,,,,2,4,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,30000,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9515.706332
12043,1,2,8,115765,925,050,,,,,,,,1,3,7,10,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9515.706332
12043,1,1,4,102371,936,020,,,,,,,,2,1,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,74999,31,0,,0,,35002,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9515.706332
12044,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12045,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152.62222
12046,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152.62222
12047,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152.62222
12048,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152.62222
12049,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12051,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152.62222
12052,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152.62222
12053,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12054,1,2,7,115540,938,350,,,,,,,,2,1,7,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,2,,,,6,,,,,,,,,,,17,,,,,3,3,3,,,,,,,20000,,,,,,,,,,,,70000,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,8860.682982
12054,1,1,6,105758,934,340,,,,,,,,2,1,7,7,,,3,,,,,,,,,,,,,2,,,,,,,,,,,1,2,,,,,,,9,,,,,,,,17,,,,,4,4,4,,,,,,,10000,31,,,,,,,,,,,10000,31,,,,,,,,,,,,,,,,,30000,31,,,,,,,,,,,,,,,,,8860.682982
12055,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9515.706332
12056,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152.62222
12057,1,2,7,111805,934,040,080,030,,,,,,1,6,7,1,,,,,,,,,,,11,,,,,,,,,,,,,2,,,1,2,,4,,6,7,,,,,,,,,,,,,,,5,4,5,,,,,,,20000,,,,,,50000,,,,,,420000,,,,,,30000,,,,,,,,,,,,110000,,,,,,,,,,,,,,,,,,3869.10944
12057,1,2,8,600234,921,110,310,,,,,,,1,3,4,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,2,3,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,10000,31,,,,,10000,31,,,,,10000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869.10944
12057,1,2,7,111813,933,340,,,,,,,,2,5,11,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,9,,11,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869.10944
12057,1,2,10,600539,931,200,,,,,,,,4,1,2,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,2,,,5,,,,,,,,,,,,,,,,,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869.10944
12057,1,1,5,600054,938,050,,,,,,,,2,1,4,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,,,,,6,,,,,,,,,,,,,,,,4,5,4,0,,0,,0,,100000,,0,,0,,50000,,0,,0,,100000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3869.10944
12057,1,2,8,111820,934,030,,,,,,,,1,3,7,1,,,3,,,,,,,,,,,,,1,,,,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,5,4,4,,,,,,,,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,,,30000,,,,,,40000,,,,,,,,,,,,3869.10944
12057,1,1,6,108134,932,020,,,,,,,,1,7,12,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,20000,31,0,,0,,0,,0,,0,,0,,0,,0,,80000,31,0,,0,,0,,0,,0,,0,,0,,0,,3869.10944
12057,1,2,11,111895,933,010,,,,,,,,1,7,15,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,4,4,,,,,,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,,,,,,3869.10944
12057,1,2,7,111802,925,010,,,,,,,,5,4,7,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,,,,,20,,4,4,4,,,,,,,,,,,,,,,,,,,50000,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869.10944
12057,1,2,9,111829,937,010,,,,,,,,1,2,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,,,,,60000,,,,,,,,,,,,,,,,,,3869.10944
12058,1,2,12,111913,925,030,,,,,,,,1,4,15,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,180000,,0,,0,,8860.682982
12059,1,2,10,600540,931,200,,,,,,,,4,1,2,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,2,,,5,,,,,,,,,,,,,,,,,5,4,4,,,,,,,,,,,,,70000,31,,,,,100000,31,,,,,,,,,,,,,,,,,30000,31,,,,,,,,,,,,,,,,,8860.682982
12059,1,2,8,600235,931,190,,,,,,,,1,7,2,6,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,3,,5,,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,20000,,0,,0,,100000,,0,,0,,180000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8860.682982
12059,1,1,5,600055,938,090,,,,,,,,2,1,7,7,,,,,5,,,,,,,,,,,,,1,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,31,,,,,,,,,,,,,,,,,8860.682982
12059,1,1,4,108485,921,090,,,,,,,,1,2,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12059,1,1,4,108485,938,050,,,,,,,,1,2,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12060,1,1,5,600056,931,380,,,,,,,,1,2,3,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,150000,31,,,,,,,,,,,300000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12060,1,2,8,600236,931,320,,,,,,,,1,2,3,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,40000,,0,,0,,32000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8860.682982
12060,1,1,1,108585,925,020,,,,,,,,1,12,15,1,,,,,,,,,,,,,13,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,21,4,4,4,0,,0,,0,,350000,31,0,,0,,0,,0,,0,,150000,31,0,,0,,0,,0,,0,,0,,0,,0,,19999,31,0,,0,,0,,0,,0,,650000,31,0,,0,,8860.682982
12060,1,2,10,600541,936,010,,,,,,,,1,2,12,8,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12061,1,2,10,112335,925,040,,,,,,,,3,12,5,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,17,,,20,,4,5,4,,,,,,,,,,,,,,,,,,,28000,,,,,,24000,,,,,,,,,,,,43000,,,,,,,,,,,,,,,,,,3869.10944
12061,1,2,12,112337,925,040,,,,,,,,1,4,5,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,6,,8,,,,,,,,,,,,20,,4,4,4,,,,,,,,,,,,,,,,,,,24000,,,,,,16000,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,3869.10944
12061,1,2,11,112336,925,030,,,,,,,,3,4,5,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,17,,,20,,4,4,4,,,,,,,,,,,,,,,,,,,45000,,,,,,24000,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,3869.10944
12061,1,2,8,112333,935,020,,,,,,,,1,4,9,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,40000,,,,,,80000,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,3869.10944
12061,1,1,5,108664,934,020,,,,,,,,1,3,7,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,4,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,99999,31,0,,0,,40002,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3869.10944
12061,1,2,9,112334,925,010,,,,,,,,3,2,5,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,,,20,,4,5,4,,,,,,,,,,,,,,,,,,,38000,,,,,,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869.10944
12061,1,2,8,112332,925,010,,,,,,,,2,3,4,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,2,,,,6,,,,,,,,,,,,,,20,,4,5,4,,,,,,,,,,,,,,,,,,,40000,,,,,,40000,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,3869.10944
12061,1,1,5,108668,925,010,,,,,,,,1,3,7,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,6,,8,,,,,,,,,,,,20,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,120001,31,0,,0,,40000,31,0,,0,,0,,0,,0,,29999,31,0,,0,,0,,0,,0,,0,,0,,0,,3869.10944
12062,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152.62222
12063,1,2,10,152808,933,320,,,,,,,,4,5,7,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869.10944
12064,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9515.706332
12067,1,2,10,600542,933,380,,,,,,,,1,2,12,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,5,4,4,,,,,,,,,,,,,50000,31,,,,,,,,,,,,,,,,,,,,,,,50000,31,,,,,,,,,,,,,,,,,8860.682982
12067,1,2,11,112216,934,350,,,,,,,,1,2,7,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12067,1,1,2,102185,933,330,,,,,,,,4,7,15,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,4,4,,,,,,,,,,,,,10000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000,31,,,,,8860.682982
12067,1,1,6,108717,938,060,,,,,,,,1,15,12,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12067,1,2,11,112213,935,060,,,,,,,,1,2,7,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,,5,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,40000,,,,,,60000,,,,,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,8860.682982
12067,1,1,5,600057,932,050,,,,,,,,1,2,3,2,,,,,,,,,,,,,13,,,,,,,,,,,,,1,1,2,3,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,150000,31,,,,,,,,,,,50000,31,,,,,50000,31,,,,,,,,,,,,,,,,,8860.682982
12067,1,2,9,102184,925,020,,,,,,,,1,4,15,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,5,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,18000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,102000,31,0,,0,,8860.682982
12067,1,2,8,600237,935,010,,,,,,,,2,9,12,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,40000,,0,,0,,50000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8860.682982
12068,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.682982
12069,1,2,8,115767,931,370,,,,,,,,1,2,7,1,,,,,,6,,,,,,,,,,,,,3,,,,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979.297688
12069,1,1,5,107474,934,010,,,,,,,,3,4,5,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,50000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3979.297688
12069,1,2,10,115774,934,010,,,,,,,,1,3,4,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,3,4,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,30000,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979.297688
12070,1,1,5,600058,937,420,,,,,,,,2,7,12,7,,2,,,,,,,,,,,,,1,,,,,,,,,,,,1,,3,,,,7,,,,,,,,,,,,,,,4,3,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3979.297688
12070,1,2,8,115700,933,360,,,,,,,,2,3,4,1,,,,,,,7,,,,,,,,,,,,,2,,,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,5,4,0,,0,,0,,200000,,0,,0,,0,,0,,0,,150000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3979.297688
12070,1,2,8,115702,933,360,,,,,,,,2,3,4,1,,,,,,,,8,,,,,,,,,,,,,1,,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,10000,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979.297688
12070,1,2,10,600543,932,340,,,,,,,,1,2,12,1,,,,,,,,,,10,,,,,,,,,,,,,1,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,50000,31,,,,,50000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979.297688
